Foundation_rank,HeatingQC_rank,ExterQual_rank,CentralAir_rank,PavedDrive_rank,HouseStyle_rank,Exterior2nd_rank,Neighborhood_rank,KitchenAbvGr,EnclosedPorch,ExterCond_rank,Exterior1st_rank,MSZoning_rank,KitchenQual_rank,BldgType_rank,Functional_rank,Heating_rank,MSSubClass,OverallCond,Condition1_rank,Street_rank,YrSold,LowQualFinSF,MiscVal,BsmtHalfBath,Utilities_rank,BsmtFinSF2,Condition2_rank,RoofMatl_rank,3SsnPorch,MoSold,LandSlope_rank,SaleType_rank,LandContour_rank,PoolArea,LotConfig_rank,ScreenPorch,SaleCondition_rank,RoofStyle_rank,BedroomAbvGr,BsmtUnfSF,BsmtFullBath,LotArea,LotShape_rank,HalfBath,OpenPorchSF,2ndFlrSF,WoodDeckSF,BsmtFinSF1,Fireplaces,YearRemodAdd,YearBuilt,TotRmsAbvGrd,FullBath,1stFlrSF,TotalBsmtSF,GarageArea,GarageCars,GrLivArea,OverallQual
1,1,1,1,1,1,6,24,1,0,2,3,1,1,1,1,1,70,9,2,1,2009,0,0,0,1,210,1,1,0,4,1,1,1,0,1,0,1,1,3,0,1,7200,1,0,0,560,256,350,0,2007,1936,6,1,575,560,576,2,1135,7
2,2,2,1,1,2,2,10,1,236,1,2,1,2,1,1,1,20,5,1,1,2009,0,0,0,1,311,1,1,0,12,1,1,1,0,1,0,1,1,3,0,0,8281,2,0,0,0,0,553,1,1965,1965,5,1,864,864,360,1,864,5
2,4,2,1,1,1,9,3,1,0,1,10,1,2,1,1,1,70,7,1,1,2008,0,0,0,1,0,1,1,0,8,2,1,4,0,1,0,1,2,3,389,0,11988,2,1,0,811,0,326,1,1995,1934,6,1,849,715,240,1,1660,6
2,3,2,1,1,2,4,1,1,0,1,4,1,2,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,8,2,1,4,0,1,0,1,1,3,424,0,8430,1,0,0,0,0,616,0,1978,1978,5,2,1040,1040,0,0,1040,5
1,1,1,1,1,2,1,22,1,0,1,1,2,1,4,1,1,120,5,1,1,2006,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,2,2,1375,0,3072,1,0,20,0,144,0,1,2004,2004,6,2,1414,1375,398,2,1414,7
2,3,2,1,1,2,5,12,1,0,2,8,1,2,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,6,0,4,1,1,1,0,1,176,1,5,2,499,1,10628,1,0,0,0,0,778,1,1970,1970,5,1,1277,1277,526,2,1277,7
2,1,2,1,1,1,2,12,1,0,1,2,1,1,1,1,1,70,7,4,1,2007,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,3,342,0,9480,1,1,0,756,168,386,2,1995,1942,7,1,888,728,312,1,1644,5
1,1,1,1,1,2,1,11,1,0,1,1,1,1,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,1,3,1626,0,11428,2,0,44,0,0,0,1,2006,2006,7,2,1634,1626,866,3,1634,8
1,1,1,1,1,1,4,13,1,0,1,4,1,1,1,1,1,60,5,9,1,2008,0,0,0,1,0,1,1,0,6,1,1,1,0,3,0,1,1,3,406,0,9291,2,1,70,878,144,426,0,1993,1993,7,2,832,832,506,2,1710,6
1,3,1,1,1,2,4,19,1,0,1,4,1,1,4,1,1,120,5,1,1,2010,0,0,0,1,1120,1,1,0,6,1,1,1,0,3,140,1,1,1,0,1,6820,2,1,54,0,0,368,0,1985,1985,4,1,1502,1488,528,2,1502,8
2,3,2,1,1,1,5,7,1,0,1,6,1,2,1,1,1,60,6,8,1,2007,0,0,0,1,0,1,4,0,11,1,1,1,0,1,276,1,4,3,808,0,11952,1,1,0,808,0,0,1,1977,1977,8,2,1161,808,534,2,1969,7
1,1,2,1,1,6,1,16,1,0,1,1,2,2,4,1,1,180,5,1,1,2008,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,2,88,1,3675,1,0,28,0,0,459,0,2005,2005,5,1,1072,547,525,2,1072,6
1,1,1,1,1,2,1,11,1,0,1,1,1,1,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,7,1,2,1,0,1,0,3,1,2,626,1,14977,2,0,63,0,250,1350,1,2007,2006,7,2,1976,1976,908,3,1976,8
1,1,1,1,1,2,7,19,1,0,1,7,1,3,4,1,1,120,5,1,1,2007,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,1,1,2,298,1,5330,1,0,48,0,96,1196,0,2000,2000,6,2,1652,1494,499,2,1652,8
2,3,2,1,1,2,4,10,1,0,1,4,1,2,1,1,1,20,6,1,1,2007,0,0,0,1,0,1,1,0,7,1,1,1,0,3,192,1,2,2,340,1,8480,1,0,24,0,0,630,0,1963,1963,5,1,970,970,624,2,970,5
1,1,2,1,1,2,1,1,1,0,1,1,1,1,1,1,1,20,5,1,1,2008,0,0,0,1,0,1,1,0,4,2,1,1,0,1,0,1,1,3,484,1,13125,1,0,39,0,140,994,1,1998,1997,7,2,1493,1478,508,2,1493,6
1,1,3,1,1,1,1,11,1,0,1,1,1,3,1,1,1,60,5,1,1,2007,0,0,0,1,0,1,1,0,3,1,1,1,0,1,0,1,2,3,2153,0,13693,1,1,84,574,414,0,1,2006,2006,9,2,2069,2153,694,3,2643,9
1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,9,1,1,1,0,1,0,1,2,3,417,1,10637,1,0,44,0,208,1288,1,2008,2007,7,2,1718,1705,826,3,1718,8
3,3,2,1,1,2,9,8,1,0,1,10,2,2,1,1,1,30,7,1,1,2007,0,0,0,1,0,1,1,0,3,1,1,2,0,1,0,5,2,2,739,0,5925,1,0,72,0,0,168,0,2000,1937,7,1,1131,907,672,2,1131,4
1,1,1,1,1,2,1,11,1,0,1,1,1,1,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,3,1,1,1,0,2,0,1,2,3,572,1,16033,2,0,112,0,519,1261,1,2005,2004,8,2,1850,1833,772,3,1850,9
1,1,1,1,1,2,1,11,1,0,1,1,1,3,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,8,1,1,4,0,1,0,1,2,2,225,1,11846,2,0,49,0,206,1567,1,2004,2003,6,2,1792,1792,874,3,1792,9
1,1,1,1,1,1,9,8,1,0,1,10,2,3,1,4,1,70,8,1,1,2009,0,0,0,1,0,1,1,0,6,1,1,1,0,3,0,1,1,4,611,1,2500,1,1,0,910,0,299,1,2005,1915,7,1,916,910,164,1,1826,7
1,1,2,1,1,2,1,5,1,0,1,1,2,2,5,1,1,120,5,1,1,2006,0,0,0,1,0,1,1,0,5,1,1,1,0,2,0,1,2,2,319,1,4500,1,0,125,0,0,897,0,1998,1998,5,2,1216,1216,402,2,1216,6
2,2,2,1,1,2,5,10,1,0,2,4,1,1,1,1,1,20,7,1,1,2007,0,0,0,1,0,1,1,0,3,1,1,1,0,3,0,1,1,3,411,1,7758,2,0,132,0,0,588,0,2001,1962,6,1,999,999,264,1,999,5
2,2,1,1,1,2,2,12,1,120,1,2,1,1,1,1,1,20,7,1,1,2009,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,3,506,0,9600,1,0,80,0,0,607,1,2007,1950,5,1,1113,1113,264,1,1113,5
2,3,2,1,1,2,2,12,1,0,1,2,1,2,1,1,1,20,7,1,1,2007,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,2,3,237,1,10289,1,1,0,0,0,836,0,1965,1965,6,1,1073,1073,515,2,1073,5
2,2,2,1,1,2,5,7,1,0,1,8,1,2,1,1,1,20,6,1,1,2007,0,0,0,1,0,1,1,0,2,1,1,1,0,1,180,1,1,3,486,0,12243,2,0,0,0,224,998,1,1971,1971,7,2,1484,1484,487,2,1484,5
2,3,2,2,2,3,6,8,2,0,3,3,1,2,2,5,1,190,4,1,1,2006,0,0,0,1,0,1,1,0,5,1,4,1,0,3,0,1,1,3,290,0,10800,1,0,0,648,142,664,1,1970,1900,10,2,1766,954,520,2,2414,5
2,3,2,1,1,5,7,15,1,0,2,7,2,1,5,1,1,180,8,1,1,2009,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,1,1,115,1,1526,1,0,0,0,0,515,0,2002,1970,3,1,630,630,286,1,630,4
1,3,2,1,1,1,7,15,1,0,1,7,2,2,4,1,1,160,6,1,1,2008,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,3,264,0,2665,1,1,24,688,141,0,1,1976,1976,4,1,616,264,336,1,1304,5
2,3,2,1,1,3,6,12,1,32,1,3,1,4,1,1,1,50,7,4,1,2006,0,0,0,1,165,1,1,0,8,1,1,1,0,1,0,1,1,3,238,1,9490,1,0,0,620,0,403,2,1950,1941,5,1,958,806,240,1,1578,6
1,2,1,1,1,1,1,18,1,0,1,1,1,2,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,5,1,2,1,0,3,0,3,1,3,728,0,15578,2,1,0,728,0,0,0,2006,2006,8,2,728,728,429,2,1456,6
2,3,2,1,1,2,6,12,1,0,1,5,1,2,1,1,1,20,6,1,1,2008,0,0,0,1,532,1,1,0,6,1,1,1,0,1,0,1,1,3,363,0,7931,1,1,0,0,0,374,1,1960,1960,6,1,1269,1269,308,1,1269,5
3,2,2,1,1,2,2,8,1,80,1,2,2,2,1,1,1,30,8,4,1,2009,0,0,0,1,0,1,1,0,12,1,1,1,0,1,0,1,1,2,190,0,5784,1,0,20,0,144,0,0,1996,1938,4,1,886,190,273,1,886,5
2,3,2,2,2,2,6,14,1,115,1,3,3,2,1,1,1,30,5,1,1,2009,0,0,0,1,0,1,1,0,11,1,1,1,0,1,0,2,1,2,225,0,7879,1,0,523,0,0,495,0,1950,1920,4,1,720,720,0,0,720,4
1,1,1,1,1,2,8,4,1,291,1,5,1,1,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,2,4,1969,1,12692,2,0,75,0,264,1231,1,1993,1992,10,3,3228,3200,546,2,3228,8
1,1,2,1,2,3,6,9,1,0,2,3,1,2,1,1,1,50,6,1,1,2008,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,4,697,1,9120,1,0,100,687,0,329,0,1950,1925,8,2,1133,1026,240,1,1820,7
1,1,2,1,1,2,4,10,1,0,1,4,1,1,1,1,1,20,7,1,1,2009,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,2,3,414,0,7800,1,0,0,0,64,450,0,2004,1967,5,1,899,864,288,1,899,5
2,4,2,1,1,2,2,12,1,0,1,2,1,2,1,1,1,20,7,1,1,2007,0,480,1,1,279,1,1,0,6,1,1,1,0,1,0,1,1,2,522,0,7535,2,0,285,0,12,111,0,1985,1958,5,1,912,912,297,1,912,5
2,3,2,1,1,1,4,23,1,0,1,4,2,2,5,1,1,160,5,1,1,2007,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,1,3,316,0,1890,1,1,28,546,144,356,0,1973,1973,7,1,672,672,264,1,1218,6
1,2,1,1,1,1,1,6,1,0,1,1,4,1,1,1,1,60,5,1,1,2008,0,0,0,1,0,1,1,0,2,1,1,1,0,1,0,1,1,3,466,0,9803,1,1,108,902,0,400,0,2005,2005,7,2,866,866,603,2,1768,7
2,1,2,1,1,2,2,16,1,184,1,2,1,2,1,1,1,20,7,2,1,2007,0,400,0,1,96,1,1,0,4,1,1,1,0,3,0,1,2,2,420,1,9170,1,0,0,0,0,698,0,1965,1965,6,1,1214,1214,461,2,1214,5
2,3,2,1,1,2,6,3,1,0,1,5,1,2,1,1,1,20,8,1,1,2010,0,0,0,1,0,1,1,0,3,1,1,1,0,1,161,1,1,1,254,1,15602,2,0,54,0,0,1247,2,1997,1959,6,2,1801,1501,484,2,1801,7
2,3,2,1,1,1,11,21,1,0,1,8,1,2,4,1,1,160,5,1,1,2009,0,0,1,1,495,1,1,0,6,1,1,1,0,1,0,1,1,3,103,0,2308,1,1,0,467,260,257,1,1974,1974,6,2,855,855,440,2,1322,6
2,2,2,1,2,1,6,8,2,0,1,3,2,2,3,1,1,90,5,4,1,2009,0,0,0,1,0,1,1,0,7,1,3,1,0,1,0,1,2,4,960,0,7596,1,0,0,1000,0,0,0,1952,1952,10,2,960,960,400,2,1960,5
1,1,1,1,1,1,1,13,1,0,1,1,1,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,9,1,1,1,0,1,0,1,1,3,397,0,9554,2,1,81,846,182,380,1,1994,1993,8,2,1065,777,471,2,1911,8
1,1,1,1,1,2,1,6,1,0,1,1,4,1,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,9,1,2,1,0,1,0,3,1,2,1191,0,7862,2,0,102,0,0,27,0,2009,2009,4,2,1218,1218,676,2,1218,6
3,1,2,1,2,1,2,8,1,116,5,2,2,1,1,1,1,70,9,1,1,2008,0,0,0,1,0,1,1,0,10,1,1,1,0,1,0,1,3,3,548,0,9600,1,0,0,689,0,141,1,2005,1928,7,2,689,689,360,2,1378,7
2,1,2,1,1,2,2,12,1,0,1,2,1,2,1,1,1,20,6,1,1,2009,0,0,0,1,0,1,1,0,7,1,1,1,0,3,0,1,1,3,50,1,9600,1,0,88,0,224,991,0,1959,1959,6,1,1041,1041,270,1,1041,5
2,1,1,1,1,2,6,12,1,0,1,3,1,2,1,2,1,20,7,1,1,2009,0,2000,0,1,180,1,1,0,6,1,1,1,0,1,168,1,2,2,178,1,14559,1,0,42,0,324,650,2,2000,1951,6,1,1363,1008,288,1,1363,5
1,1,1,1,1,2,1,11,1,0,1,1,1,1,4,1,1,120,5,1,1,2006,0,0,0,1,0,1,1,0,3,1,2,1,0,1,0,3,1,2,1368,0,6792,2,0,35,0,132,0,1,2006,2005,6,2,1368,1368,474,2,1368,7
2,3,2,1,1,2,1,12,1,0,1,1,1,2,1,1,1,20,5,2,1,2006,0,0,0,1,174,1,1,0,7,1,1,1,0,3,0,1,1,3,169,1,9100,1,0,0,0,0,521,0,1958,1958,5,1,864,864,624,2,864,5
1,3,2,1,1,2,1,5,1,158,2,1,1,2,1,1,1,20,5,1,1,2007,0,0,0,1,0,1,1,0,6,1,1,2,0,3,0,1,1,3,748,0,9187,1,1,0,0,120,336,0,1983,1983,5,1,1080,1084,484,2,1080,6
3,4,2,2,1,4,6,3,1,112,1,3,1,2,1,1,3,45,5,1,1,2007,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,1,2,768,0,10594,1,0,0,0,0,0,0,1950,1926,5,1,789,768,200,1,789,5
2,1,3,1,1,2,7,11,1,0,1,7,1,3,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,9,1,2,1,0,1,0,3,2,3,570,1,12220,1,1,54,0,156,1436,1,2009,2009,9,2,2020,2006,900,3,2020,10
2,3,2,1,1,6,4,7,1,0,1,4,1,2,1,1,1,80,6,1,1,2009,0,0,0,1,0,1,1,0,8,1,3,1,0,3,0,2,1,3,689,0,10448,2,1,104,741,0,0,1,1972,1972,7,2,1378,689,583,2,2119,6
1,1,1,1,1,1,1,4,1,0,1,1,1,1,1,1,1,60,5,1,1,2009,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,3,1264,0,10208,2,1,0,1067,220,0,1,1997,1996,7,2,1277,1264,889,3,2344,7
1,1,2,1,1,1,1,1,1,0,1,1,1,2,1,1,1,60,5,1,1,2007,0,0,0,1,0,1,1,0,5,1,1,1,0,4,0,1,1,3,88,1,9531,2,1,36,914,0,706,0,1998,1998,7,2,882,794,546,2,1796,6
3,1,1,1,1,1,2,3,1,0,1,2,1,1,1,1,1,70,9,1,1,2009,0,0,0,1,0,1,1,0,6,1,1,1,0,1,145,1,3,3,1276,0,10918,1,1,0,804,0,0,2,2004,1926,9,1,1276,1276,282,1,2080,7
3,3,2,2,2,1,2,8,2,210,1,2,1,2,2,1,1,190,7,1,1,2008,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,1,1,3,0,0,10800,1,0,114,600,220,0,0,2000,1900,7,2,694,0,0,0,1294,4
2,1,2,1,1,2,1,12,1,0,1,1,1,2,1,1,1,20,6,2,1,2007,0,0,0,1,0,1,1,0,5,1,1,1,0,3,0,1,1,3,467,0,11988,2,1,40,0,0,777,2,1957,1957,6,1,1244,1244,336,1,1244,6
2,1,2,1,1,3,7,9,1,36,2,7,2,2,1,1,1,50,7,2,1,2006,0,0,0,1,0,1,1,0,10,1,1,1,0,3,0,1,1,3,605,0,5000,1,0,24,660,0,399,2,1950,1947,7,2,1004,1004,420,2,1664,6
1,1,3,1,1,1,7,16,1,0,1,7,1,3,1,1,1,60,5,3,1,2007,0,0,0,1,0,5,1,0,10,1,2,2,0,1,0,3,2,3,878,1,40094,2,1,406,1538,208,2260,1,2008,2007,11,3,3138,3138,884,3,4676,10
1,1,1,1,1,1,1,4,1,0,1,1,1,1,1,1,1,60,5,1,1,2007,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,1,1,3,660,1,11787,2,1,60,1015,239,719,1,1997,1996,8,2,1383,1379,834,3,2398,7
1,1,1,1,1,2,1,6,1,0,1,1,4,1,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,1,3,1257,0,7500,1,0,144,0,38,0,1,2005,2005,6,2,1266,1257,453,2,1266,7
2,3,2,1,1,2,6,12,1,156,1,3,1,2,1,1,1,20,7,1,1,2007,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,2,2,551,0,13300,1,0,0,0,261,377,0,2000,1956,4,1,928,928,252,1,928,5
1,1,3,1,1,1,1,11,1,0,1,1,1,3,1,1,1,60,5,1,1,2008,0,0,0,1,0,1,1,0,11,1,2,1,0,1,0,3,2,3,122,1,14948,2,1,66,1237,126,1330,1,2008,2008,11,2,1476,1452,858,3,2713,9
3,1,2,1,2,2,6,16,1,144,1,3,1,2,1,1,1,30,7,1,1,2007,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,2,180,1,9098,2,0,0,0,0,348,0,2002,1920,5,1,605,528,0,0,605,4
1,3,1,1,1,2,14,3,2,200,1,3,1,2,1,3,1,20,3,1,1,2007,0,0,0,1,0,1,1,0,3,1,1,1,0,4,0,5,2,4,816,1,32668,2,0,0,0,0,1219,2,1975,1957,9,3,2515,2035,484,2,2515,6
2,1,1,1,1,6,4,17,1,0,1,4,1,1,1,1,1,80,5,1,1,2008,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,2,1,3,678,1,10200,1,0,0,0,224,783,1,1989,1988,5,2,1509,1461,600,2,1509,6
3,1,2,1,1,1,6,9,1,84,1,3,2,2,1,1,1,70,8,6,1,2008,0,0,0,1,0,4,1,0,6,1,1,1,0,5,0,1,1,3,611,0,6155,2,0,0,611,0,0,0,1999,1920,6,2,751,611,502,2,1362,6
5,1,2,1,1,2,1,12,1,0,1,1,1,2,1,5,1,20,7,1,1,2010,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,1,2,0,0,7200,1,0,0,0,0,0,1,2007,1955,5,1,827,0,392,1,827,5
5,4,4,2,2,2,1,9,1,0,3,1,1,4,1,1,1,20,3,1,1,2007,0,0,0,1,0,1,1,0,1,2,1,3,0,1,0,1,1,1,0,0,5000,1,0,0,0,0,0,0,1950,1946,2,1,334,0,0,0,334,1
1,1,1,1,1,1,1,18,1,0,1,1,1,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,10,1,1,1,0,1,0,1,1,3,707,0,9056,2,1,35,707,100,0,1,2004,2004,6,2,707,707,403,2,1414,8
2,3,2,1,2,1,2,16,1,148,1,2,1,2,2,1,1,190,7,1,1,2008,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,1,3,148,1,7000,1,0,0,527,85,969,0,1991,1910,5,1,820,1117,0,0,1347,5
1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,60,5,1,1,2008,0,0,0,1,0,1,1,0,7,1,1,1,0,4,0,1,1,3,880,0,8924,2,1,155,844,120,0,0,1999,1998,8,2,880,880,527,2,1724,7
2,3,2,1,1,2,2,12,1,0,1,2,1,2,1,1,1,20,5,1,1,2008,0,0,0,1,0,1,1,0,4,1,3,1,0,2,0,1,2,3,264,0,12735,2,0,0,0,216,600,0,1972,1972,5,1,864,864,576,2,864,4
2,3,2,1,1,2,5,10,1,0,1,8,1,2,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,2,3,378,0,11553,2,1,0,0,466,673,1,1968,1968,7,1,1159,1051,336,1,1159,5
1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,20,5,1,1,2010,0,2000,0,1,0,1,1,0,5,1,1,1,0,1,0,1,1,3,223,1,11423,1,0,0,0,180,1358,1,2002,2001,6,2,1601,1581,670,2,1601,8
1,1,3,1,1,2,1,17,1,0,1,1,1,3,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,3,1,1,1,0,1,0,1,2,2,578,1,14601,1,0,68,0,270,1260,1,2006,2006,8,2,1838,1838,765,3,1838,9
1,1,1,1,1,1,1,4,1,0,1,1,1,1,1,1,1,60,5,1,1,2007,0,0,0,1,0,1,1,0,6,1,1,1,0,2,0,1,1,4,969,0,11000,1,1,56,1288,0,0,1,2000,2000,8,2,997,969,648,3,2285,8
1,1,1,1,1,2,1,7,1,0,1,1,1,1,1,3,1,20,5,7,1,2009,0,0,0,1,1127,1,1,0,6,1,1,1,0,1,0,1,2,3,379,1,10140,1,0,73,0,78,144,1,1999,1998,7,2,1680,1650,583,2,1680,7
1,1,2,1,1,5,2,12,1,0,1,2,5,2,4,1,1,120,5,1,1,2007,0,0,0,1,139,1,1,0,6,1,1,1,0,1,0,1,1,1,0,1,4058,1,0,40,0,120,584,0,1998,1998,4,1,767,723,367,1,767,7
1,1,1,1,1,1,1,18,1,0,1,1,1,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,9,1,2,1,0,1,0,3,1,3,100,1,17104,2,1,24,832,100,554,1,2006,2006,7,2,664,654,426,2,1496,7
1,2,1,1,1,3,4,7,1,0,2,4,1,1,1,1,1,50,5,1,1,2006,0,0,0,1,202,1,1,0,2,1,1,1,0,3,0,1,1,4,0,0,13837,2,1,0,806,0,1002,0,1988,1988,9,2,1377,1204,786,3,2183,7
3,1,2,1,1,3,6,9,1,0,1,5,1,2,1,1,1,50,7,1,1,2007,0,0,0,1,0,1,1,144,5,1,1,2,0,1,0,1,1,3,765,0,8737,2,1,38,720,0,300,1,1950,1923,6,1,915,1065,440,2,1635,6
2,1,2,1,1,5,1,5,1,0,2,1,1,2,1,1,1,85,7,1,1,2007,0,0,0,1,0,1,1,0,4,1,1,1,0,1,0,1,1,2,149,1,7244,1,0,0,0,104,619,0,1970,1970,5,1,768,768,624,2,768,5
2,3,2,1,1,2,2,8,1,0,2,2,2,2,1,1,1,20,7,2,1,2008,0,0,0,1,645,3,1,0,6,1,1,4,0,1,0,1,1,2,0,1,8235,2,0,50,0,140,180,0,1995,1955,4,1,825,825,720,2,825,5
1,1,1,1,1,1,1,6,1,0,1,1,4,1,1,1,1,60,5,1,1,2009,0,0,0,1,0,1,1,0,11,1,1,1,0,1,0,1,1,4,912,0,9375,1,1,182,1182,182,0,1,2004,2003,8,2,912,912,615,2,2094,7
2,3,2,1,1,2,5,21,1,0,1,8,1,2,4,1,1,120,6,1,1,2008,0,0,0,1,0,1,1,0,10,1,3,1,0,1,200,2,1,2,510,0,4043,1,0,55,0,0,559,0,1977,1977,4,2,1069,1069,440,2,1069,6
2,2,2,1,1,2,8,8,1,0,1,5,2,2,1,1,1,20,6,1,1,2008,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,2,3,620,0,6000,1,0,0,0,0,308,0,1957,1957,5,1,928,928,288,1,928,5
1,1,1,1,1,2,1,11,1,0,1,1,1,1,1,1,1,20,5,1,1,2009,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,3,1709,0,11146,2,0,39,0,169,0,1,2006,2006,7,2,1717,1709,908,3,1717,8
2,1,2,1,2,2,1,16,1,0,1,1,1,1,1,1,1,20,5,2,1,2009,0,0,0,1,0,1,1,0,5,1,1,1,0,1,0,1,1,2,0,0,8777,1,0,96,0,0,0,0,2003,1949,5,2,1126,0,520,2,1126,4
1,1,1,1,1,1,1,11,1,0,1,1,1,1,1,1,1,60,5,1,1,2008,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,1,1,3,132,1,10625,1,1,62,1040,320,866,1,2004,2003,8,2,1006,998,871,3,2046,7
3,3,2,1,1,4,2,9,1,116,1,2,2,2,1,1,1,45,6,1,1,2006,0,0,0,1,0,1,1,0,8,1,1,1,0,1,0,1,1,2,993,0,6380,1,0,0,0,0,0,1,1950,1922,5,1,1048,993,280,1,1048,5
2,3,2,1,1,2,6,12,1,0,1,3,1,2,1,1,1,20,5,1,1,2006,0,0,0,1,0,1,1,0,5,1,1,1,0,1,122,1,1,2,197,1,14850,2,0,0,0,268,895,1,1957,1957,6,1,1092,1092,299,1,1092,5
2,2,2,1,1,3,2,14,1,120,1,2,3,2,1,1,1,50,6,1,1,2006,0,0,0,1,0,1,1,0,9,2,3,3,0,1,0,1,1,3,0,0,11040,1,1,47,439,0,637,0,1950,1920,7,1,897,637,570,1,1336,4
1,1,2,1,1,1,4,18,1,0,1,4,1,2,1,1,1,60,5,1,1,2008,0,0,1,1,0,1,1,0,8,1,1,4,0,2,0,1,1,3,125,0,21872,3,1,22,717,264,604,1,1997,1996,6,2,729,729,406,2,1446,7
1,1,1,1,1,2,1,22,1,0,1,1,1,1,4,1,1,120,5,1,1,2006,0,0,0,1,0,1,1,0,10,1,1,1,0,1,0,1,1,2,1374,0,3196,1,0,20,0,143,0,1,2004,2003,7,2,1557,1374,420,2,1557,7
2,3,2,1,1,2,6,10,1,0,1,3,1,2,1,5,1,20,6,1,1,2010,0,0,0,1,0,1,1,0,5,1,1,1,0,1,95,1,2,3,90,1,11341,2,1,0,0,0,1302,1,1996,1957,5,1,1392,1392,528,2,1392,5
2,2,2,1,1,2,4,5,1,0,1,4,1,2,1,1,1,20,5,1,1,2006,0,0,0,1,123,1,1,0,4,2,1,1,0,1,0,1,1,2,195,1,10010,1,0,38,0,240,1071,1,1975,1974,6,1,1389,1389,418,2,1389,5
2,1,2,1,1,2,3,16,1,0,1,6,1,2,1,1,1,30,6,1,1,2008,0,0,0,1,0,1,1,0,7,1,1,1,0,1,0,1,1,3,706,1,13907,1,0,0,0,144,290,1,1969,1940,6,1,996,996,0,0,996,5
3,1,2,1,2,3,6,16,1,0,1,3,1,2,1,1,1,50,7,1,1,2008,0,0,0,1,0,1,1,0,7,1,1,1,0,1,144,1,1,4,1163,0,21780,1,0,36,511,72,0,1,1950,1918,8,2,1163,1163,396,2,1674,6
1,1,1,1,1,1,4,4,1,0,1,4,1,1,1,1,1,60,5,1,1,2006,0,0,0,1,0,1,1,0,7,1,1,1,0,4,0,1,1,4,367,1,13346,2,1,40,1129,0,728,1,2000,1992,9,2,1166,1095,590,2,2295,7
1,3,2,2,1,1,6,24,1,136,1,3,1,4,1,1,1,70,4,1,1,2010,0,0,0,1,0,1,1,0,5,1,1,2,0,3,0,1,1,4,806,1,6858,1,1,66,806,0,0,0,1950,1915,6,1,841,806,216,1,1647,6
1,1,1,1,1,1,1,19,1,0,1,1,1,3,1,1,1,60,5,1,1,2008,0,0,0,1,0,1,1,0,6,1,1,1,0,1,0,1,2,4,1122,0,11198,2,1,39,1370,144,0,1,2007,2005,11,2,1134,1122,656,3,2504,9
